person_id,name,popularity,Recognizability,best_known_for_acting
16855,Mandy Moore,0.8078,9,True
1464357,Kimleigh Smith,0.2301,2,True
75333,Mindy Burbano,0.1229,1,True
1523044,Elizabeth Gudenrath,0.5537,3,True
149213,Bianca Lopez,0.7456,3,True
20667,Sami Bouajila,0.5875,3,True
136530,Mark Valley,0.5787,3,True
159850,Jack Gwaltney,0.2844,2,True
129101,Lance Reddick,1.602,8,True
65829,Wood Harris,0.9217,8,True
82167,David Costabile,0.6251,7,True
1343275,Christian Chase,0.0764,1,True
2684330,Ahmed Ben Larby,0.1521,1,True
61545,Rick Worthy,0.3202,2,True
1233911,Ethan Dampf,0.1149,1,True
1190010,Jorge Zepeda,1.1293,4,True
60003,Cassandra Magrath,0.519,3,True
60004,Kestie Morassi,0.4847,3,True
1382388,Gordon Poole,0.0505,1,True
2557542,Guy O'Donnell,0.0281,1,True
3522720,Phil Stevenson,0.0071,1,True
64162,Geoff Revell,0.094,1,True
78962,Andy McPhee,0.4332,2,True
94706,Michael Moody,0.0214,1,True
1416777,David Rock,0.051,1,True
24741,Paul Curran,0.1053,1,True
79721,Aaron J. March,0.0379,1,True
21411,Ice-T,0.7203,9,True
538687,Denis Akiyama,0.4513,1,True
23378,Barbara Sukowa,0.3766,7,True
122159,Tracy Tweed,0.1409,6,True
180682,Falconer Abraham,0.126,1,True
87461,Don Francks,0.1719,3,True
168614,Diego Chambers,0.0622,1,True
43301,Sherry Miller,0.6701,3,True
176006,Arthur Eng,0.0431,1,True
64888,Von Flores,0.6223,1,True
1214398,Rene Kirby,0.084,1,True
283444,Tony Robbins,0.2549,9,True
65239,Susan Ward,0.8489,6,True
78837,Brooke Burns,1.0756,8,True
3461587,Joshua 'Li'iBoy' Shintani,0.0338,1,True
87039,Nan Martin,0.5025,5,True
203407,Sasha Joseph Neulinger,0.0746,1,True
60015,Dylan Hartigan,0.0691,1,True
60016,Fallon Brooking,0.0363,1,True
60017,Faith Hill,0.401,10,False
28101,Harry O'Reilly,0.659,3,True
26046,Amy Stiller,0.7878,5,True
134772,Keith Gibbs,0.0491,1,True
93925,Tommy Hinkley,0.2574,2,True
61961,Dave Thomas,0.3578,8,True
58381,Vince Vieluf,0.4145,5,True
49815,Silas Weir Mitchell,0.8415,7,True
59192,Emmanuelle Chriqui,1.7067,8,True
1239447,Garry Robbins,0.1179,1,True
111203,James Downing,0.3696,2,True
5897,Wayne Robson,0.8296,5,True
1253667,Yvonne Gaudry,0.1077,1,True
106469,Ted Clark,0.1479,1,True
60227,Greg Cipes,0.335,6,True
60228,Colin Hay,0.1767,7,True
60229,Miles Marsico,0.2229,2,True
60230,Jack De Sena,0.3982,2,True
18594,Don Cherry,0.1057,7,True
60231,Christian Argueta,0.0071,1,True
17258,Kerry Fox,0.7934,7,True
149359,Colin McCredie,0.1247,1,True
1739314,Frances Low,0.3594,2,True
1739324,Robert David MacDonald,0.0143,1,True
1739329,Leonard O'Malley,0.1359,1,True
1739330,Victoria Nairn,0.0261,1,True
2877761,David Scoular,0.0071,1,True
60251,Zach Tyler Eisen,0.2065,4,True
60254,Creagen Dow,0.1303,1,True
60258,Mark DeCarlo,0.6216,5,True
60255,Jake T. Austin,0.5248,7,True
1214870,Tyler James Williams,1.1252,8,True
60272,Cam Clarke,0.4397,6,True
43125,Rob Paulsen,0.6996,7,True
60274,Tino Insana,0.3179,5,True
60275,Dom Irrera,0.1539,4,True
60257,S. Scott Bullock,0.2137,5,True
60276,Madeline Lovejoy,0.078,1,True
168638,Beatrice Winde,0.1388,5,True
975133,Wade Dominguez,0.4924,2,True
188642,Bruklin Harris,1.1771,3,True
156637,Roberto Alvarez,0.0495,1,True
190913,Richard Grant,0.0143,1,True
1074672,Marisela Gonzales,0.0598,1,True
1074673,Toni Nichelle Buzhardt,0.0214,1,True
2720262,Norris Young,0.0637,1,True
4800,Gena Rowlands,0.6891,9,True
60388,Marion Zinser,0.139,1,True
60386,Maxine Barnett,0.0563,1,True
60387,Fahnlohnee R. Harris,0.0838,1,True
29933,Deneen Tyler,0.2959,2,True
60389,Ann Dalrymple,0.0509,1,True
60394,Jen Apgar,0.1207,1,True
60391,Thomas Uskali,0.0143,1,True
60395,Jamie Lee Redmon,0.0389,1,True
60392,Tonya Staten,0.0311,1,True
168846,Samantha Quan,0.2649,2,True
186494,Justin Peroff,0.0983,1,True
101781,James Murtaugh,0.2685,2,True
1589148,Rebecca Harris,0.0898,1,True
187971,Archie MacGregor,0.0459,1,True
60526,Sebastien Andrieu,0.1393,1,True
60527,Ida Martin,0.0622,1,True
60528,David E. Collier,0.0778,1,True
60529,Kieran O'Rorke,0.0286,1,True
60530,Digger Mesch,0.5185,2,True
60531,Ryan Martin,0.0289,1,True
60533,Ricardo Mamood-Vega,0.5276,2,True
60538,Jack Murphy,0.0071,1,True
552392,Huang Kaisen,1.0674,3,True
60642,Tom Petty,0.2946,10,False
82519,Scott Bairstow,0.332,5,True
167565,Ron McLarty,0.0864,5,True
152759,Peggy Lipton,0.4659,8,True
127070,Brian Anthony Wilson,0.1767,1,True
21484,Todd Allen,0.2405,2,True
79905,Betty Moyer,1.2734,3,True
60561,Mo'Nique,0.5142,8,True
19148,Brian Austin Green,0.7777,9,True
19146,Ian Ziering,0.491,8,True
60581,Riz Abbasi,0.0641,1,True
83349,Drew Carey,0.3885,8,True
3008,Alan Rosenberg,1.1454,5,True
75309,Joey Diaz,0.2826,4,True
171375,Jerome Le Page,0.1449,2,True
1968031,Brian Rogalski,0.0756,1,True
3766589,Patrick Marcune,0.0071,1,True
3766581,John F. Gooding,0.0311,1,True
3489753,Henry Morales-Ballet,0.0168,1,True
1001804,Scott Dillin,0.1189,2,True
171016,Ted Neustadt,0.0665,1,True
164397,Callie Thorne,1.0919,5,True
73022,Robert Culp,0.5987,6,True
7668,Hume Cronyn,0.5999,6,True
118617,Nicholas Woodeson,0.3573,4,True
1708173,Ed Johnson,1.0236,2,True
24516,Daniel Baldwin,0.7422,5,True
1324478,Clarke Coleman,0.1156,2,True
156605,Mark Sivertsen,0.1892,2,True
4679,John Furlong,0.3672,2,True
20360,Angelina Torres,0.105,2,True
2133201,David Weisenberg,0.153,2,True
1263529,Rainer Judd,0.7292,2,True
1361236,Luciano Miele,0.2315,2,True
53490,Michael O'Hagan,0.1945,2,True
159329,Eve Sigall,0.2315,2,True
10884,Will Yun Lee,0.7088,5,True
60715,Kirsten Zien,0.5772,3,True
60717,Chris Ackerman,0.1687,2,True
60716,Bob Sapp,0.4726,4,True
60719,Hiro Kanagawa,0.6021,3,True
60720,Laura Ward,0.0841,1,True
60723,Kevan Ohtsji,0.2193,2,True
60721,Kurt Max Runte,0.3625,3,True
60901,Toby Hemingway,0.4479,4,True
60899,Chace Crawford,1.0041,7,True
60902,Christian Baril,0.0168,1,True
60903,Basia Jasinski,0.1028,2,True
60904,Rob Burns,0.0544,1,True
60906,Robert Crooks,0.07,1,True
60905,Steven Crowder,0.2712,3,True
60939,Scott Hamilton,0.232,3,True
60940,Greg Lindsay,0.0214,1,True
39214,Nick Jameson,0.1391,2,True
38709,Tom Virtue,0.4222,3,True
60941,Ben Wilson,0.0398,1,True
1233749,Fiona Gubelmann,1.0559,3,True
58412,Courtney Taylor Burness,0.2158,2,True
61098,Shyann McClure,0.0906,1,True
61102,Laurel Whitsett,0.1076,2,True
52885,Ritchie Montgomery,0.2388,2,True
61099,Irene Ziegler,0.4082,3,True
61100,Phillip DeVona,0.1918,2,True
20496,Jason Douglas,0.2954,2,True
61103,Kristin Ketterer,0.0482,1,True
61105,Floriana Tullio,0.0281,1,True
4761,Darlanne Fluegel,0.6187,4,True
53087,William Allen Young,0.3287,4,True
61233,Larry Romano,0.3466,4,True
61234,John Lilla,0.0143,1,True
1279744,Dean Rader Duval,0.3761,2,True
61236,Jerry Strivelli,0.0856,1,True
61237,David Anthony Marshall,0.2364,2,True
61238,Kurek Ashley,0.0878,1,True
203288,Michael Petroni,0.0214,1,True
1201,Garry Marshall,0.4312,7,True
61423,Mark Walton,0.0874,1,True
61426,Sean Elmore,0.0451,1,True
61427,Evan Dunn,0.0214,1,True
61259,Dominic Scott Kay,0.3341,3,True
2222,Beau Bridges,1.2609,7,True
146399,Irina Apeksimova,0.2113,2,True
90356,Lev Prygunov,0.2816,2,True
87416,Charlotte Cornwell,0.1184,2,True
955006,Lucija Šerbedžija,0.4612,3,True
1079977,Egor Pazenko,0.0878,1,True
1810376,Adam C. Smith,0.1309,2,True
61960,Jason Raize,0.212,3,True
61962,D. B. Sweeney,0.7232,5,True
54221,Paul Christie,0.2384,2,True
61963,Danny Mastrogiorgio,0.1574,4,True
61965,Greg Proops,0.208,4,True
35111,Bumper Robinson,0.4628,4,True
62018,Mark Patton,0.2799,3,True
55958,Kim Myers,0.4951,4,True
52306,Robert Rusler,0.3935,3,True
62019,Clu Gulager,0.8412,5,True
197303,Melinda O. Fee,0.3888,2,True
58494,Tom McFadden,0.2383,2,True
156925,Sydney Walsh,0.3914,2,True
52146,Edward Blackoff,0.0837,1,True
102716,Christie Clark,0.3712,2,True
553731,Donna Bruce,0.0214,1,True
158696,Hart Sprager,0.0703,1,True
92841,Allison Barron,0.5344,2,True
19131,Marsha Mason,0.3384,6,True
6561,Moses Gunn,0.3348,4,True
40618,Eileen Heckart,0.2173,4,True
32389,Boyd Gaines,0.1976,4,True
118130,Arlen Dean Snyder,0.1838,2,True
184217,Vincent Irizarry,0.2398,3,True
150172,Ramón Franco,0.5139,2,True
181343,Begonya Plaza,0.8323,2,True
162235,Mike Gomez,0.4233,2,True
951308,Rodney Hill,0.0286,1,True
62031,Liam Waite,0.1511,2,True
48071,Lobo Sebastian,0.4795,2,True
57991,Wanda De Jesus,0.3085,3,True
62034,Rick Edelstein,0.0662,1,True
62050,Paige O'Hara,0.3353,5,True
15048,Robby Benson,0.5519,6,True
108055,Richard White,0.6102,4,True
28010,David Ogden Stiers,0.8332,7,True
75599,Jesse Corti,0.4451,3,True
166994,Jo Anne Worley,0.2075,5,True
60739,Kath Soucie,0.707,5,True
170898,Alvin Epstein,0.1295,2,True
81842,Brian Cummings,0.137,2,True
62054,Faith Ford,0.3812,6,True
72997,Chris Potter,0.7202,4,True
78576,Scott Thompson,0.348,4,True
1337815,Mung-Ling Tsui,0.1143,2,True
1752070,Allison Lynn,0.0362,1,True
1720992,Gabriel Antonacci,0.0214,1,True
95039,Sofia Vassilieva,0.8558,5,True
181074,Evan Ellingson,0.401,3,True
1109920,Nicole Marie Lenz,0.1358,2,True
1592478,Chris Kinkade,0.0641,1,True
1356751,Jeffrey Markle,0.0582,1,True
19664,Samaire Armstrong,1.7152,6,True
62066,Faizon Love,0.6232,6,True
62067,Carlos Ponce,0.6419,6,True
62069,Danny Jones,0.1432,4,True
62068,Tom Fletcher,0.1328,3,True
62070,Harry Judd,0.0731,3,True
62071,Dougie Poynter,0.0873,3,True
41640,Tovah Feldshuh,0.6928,4,True
60874,Dane Rhodes,0.1333,2,True
62072,Jaqueline Fleming,0.1734,2,True
62074,Ira Hawkins,0.1223,2,True
87440,Chris Carmack,1.7486,6,True
62105,Kerry Condon,6.7726,5,True
8032,Dylan Brown,0.083,1,True
62106,Michael Jenn,1.737,2,True
62107,Carole Ann Wilson,0.0357,1,True
62108,Mike Lambert,0.6941,2,True
62110,Puthirith Chou,0.045,1,True
62109,Jaclyn Tze Wey,0.1028,2,True
62111,Tony Theng,0.0168,1,True
62112,Owen Lay,0.0286,1,True
62122,Romeo,0.3496,3,True
62127,Lonette McKee,0.4592,4,True
62124,Zachary Isaiah Williams,0.1427,2,True
138943,Christian Monzon,0.2194,2,True
60507,Al Shearer,0.2489,2,True
62132,Jull Weber,0.1242,2,True
557794,Laurieann Gibson,0.4061,3,True
3878923,O'Neal McKnight,0.0071,1,True
62134,Kevin Duhaney,0.4034,3,True
3878927,William Omar Tobar,0.0214,1,True
1046144,Ivan 'Flipz' Velez,0.0884,1,True
4274454,Jeremy Cedeno,0.0809,1,True
62171,Ellia English,0.2827,2,True
205300,Lonny Ross,0.1538,2,True
62167,Mackenzie Mowat,0.1871,2,True
62168,Sasha Pieterse,0.6598,5,True
62169,Caroline Ford,0.1187,2,True
33053,Chiara Zanni,0.4703,3,True
62172,Benjamin Ayres,0.3778,3,True
58908,Carrie Anne Fleming,0.3809,3,True
1216429,Tava Smiley,0.2209,2,True
1224766,Annie Wood,0.4586,3,True
62246,Amy Matysio,0.1158,2,True
62244,Giacomo Beltrami,0.0214,1,True
62245,Fred Ewanuick,0.3017,3,True
62247,Wendy Anderson,0.1142,2,True
62250,Mike O'Brien,0.0643,1,True
62248,Devyn Burant,0.0388,1,True
62249,Jaden Ryan,0.0286,1,True
62251,Annie Brebner,0.0591,1,True
12798,Enrique Murciano,0.5779,5,True
17039,Nick Offerman,0.7688,8,True
126932,Elisabeth Röhm,1.1714,6,True
1212123,Leslie Grossman,0.4217,4,True
2930774,Molly Gottlieb,0.0429,1,True
67020,Susan Chuang,0.4287,3,True
67274,Dolly Parton,1.634,9,True
148428,Alexandra Davies,0.187,2,True
1291386,Caroline de Souza Correa,0.2054,2,True
3118471,Jaipetch Toonchalong,0.0363,1,True
1232126,Megan Gale,0.175,3,True
11662,Jason Lee,1.0393,6,True
62493,Michael McCabe,0.0389,1,True
9128,Derek de Lint,0.2445,3,True
59697,Kate Jennings Grant,0.2017,3,True
141687,Dianna Agron,0.8305,8,True
62561,Tessa Thompson,1.4864,8,True
62563,Arthur Young,0.1597,2,True
62569,Escher Holloway,0.0894,1,True
62568,Rosine 'Ace' Hatem,0.1478,2,True
46433,Dick Clark,0.3226,8,True
96007,Johnny Reno,0.1115,1,True
157904,A. J. Langer,0.4324,4,True
35529,Georges Corraface,0.2856,1,True
62036,Robert Carradine,0.6057,6,True
41820,Michelle Forbes,1.445,6,True
94089,James Lew,0.3152,3,True
62728,Isabel Conner,0.0883,1,True
62729,Brendan Donaldson,0.0659,1,True
62730,Annabel Armour,0.2126,1,True
62731,Rich Komenich,0.1744,1,True
62732,David Gee,0.0453,1,True
59145,Danny McCarthy,0.3835,1,True
62733,Nancy Lollar,0.0561,1,True
62734,José Taitano,0.0143,1,True
62737,Lenore Thomas,0.1571,1,True
62747,Chad Michael Murray,2.7423,7,True
38406,Paris Hilton,0.4223,9,True
49623,Jared Padalecki,2.0859,9,True
62752,Damon Herriman,0.9746,4,True
62748,Dragicia Debert,0.1509,1,True
62750,Murray Smith,0.051,1,True
62749,Thomas Adamson,0.0261,1,True
62751,Sam Harkess,0.1306,1,True
62754,Emma Lung,0.2215,1,True
62753,Andy Anderson,0.1303,1,True
62893,Craig Wasson,0.3935,3,True
63915,Ken Sagoes,0.1461,1,True
63916,Rodney Eastman,0.3452,3,True
56978,Jennifer Rubin,0.4431,3,True
44816,Ira Heiden,0.4172,3,True
174848,Penelope Sudrow,0.3038,4,True
101013,Clayton Landey,0.0911,1,True
72157,Brooke Bundy,0.4387,3,True
52854,Sophie Monk,0.2866,4,True
61696,Marie Matiko,0.2743,1,True
62843,Meera Simhan,0.2149,3,True
62844,Mauricio Sanchez,0.0382,1,True
62846,Charlie Dell,0.2164,1,True
62845,Beverly Polcyn,0.262,1,True
62861,Andy Samberg,2.4105,9,True
62863,Jorma Taccone,0.7772,5,True
62864,Chester Tam,0.2714,1,True
32751,Mark Acheson,0.381,1,True
62865,Brittany Tiplady,0.1732,1,True
62866,Britt Irvin,0.3807,3,True
41434,Alana Husband,0.1031,1,True
62867,Andrew Moxham,0.125,1,True
116691,Marcia DeBonis,0.8155,3,True
63372,Christa B. Allen,0.7982,4,True
63373,Sean Marquette,0.3009,3,True
86128,Susan Egan,0.2558,4,True
155621,Renee Olstead,0.4837,3,True
60073,Brie Larson,1.6394,9,True
93892,Masatô Ibu,0.5913,1,True
1239914,Emily Richard,0.9738,1,True
1602690,Peter Gale,0.3751,1,True
1169235,Takatarô Kataoka,0.0758,1,True
41957,Robert Stephens,0.409,1,True
1315503,Zhai Naishe,0.1058,1,True
104275,Danny Hassel,0.1586,1,True
63918,Andras Jones,0.294,1,True
63914,Tuesday Knight,0.3361,3,True
63917,Lisa Wilcox,0.3041,3,True
87112,Nicholas Mele,0.992,1,True
104277,Toy Newkirk,0.1118,1,True
104276,Brooke Theiss,0.4483,3,True
553743,John Beckman,0.0143,1,True
553746,Kisha Brackel,0.0214,1,True
553745,Wanda Bursey,0.0143,1,True
98944,Hope Marie Carlton,0.4586,3,True
552162,Kristen Clayton,0.2097,1,True
63941,Marshall R. Teague,0.4969,3,True
63942,Julie Michaels,0.7436,1,True
42746,John Doe,0.334,1,True
106359,Travis McKenna,0.1998,1,True
129013,Roger Hewlett,0.1898,1,True
951198,Jeff Healey,0.4812,3,True
42558,Charlotte Lewis,0.7044,3,True
559312,J.L. Reate,0.0596,1,True
931994,Shakti Chen,2.0598,1,True
2173217,Tau Logo,0.1715,1,True
1808144,Masanori Toguchi,0.2473,1,True
106867,Pons Maar,0.1231,1,True
22438,Eric Douglas,1.7004,4,True
118071,Charles Levin,0.1631,3,True
110654,Stan Freberg,0.2421,3,True
94008,Allyce Beasley,0.4974,3,True
73641,Christiane Amanpour,0.1563,6,True
113676,Helena Mattsson,1.6849,3,True
81364,Olivia Munn,1.1105,7,True
467645,Boyd Holbrook,1.4435,6,True
67601,Lucas Grabeel,0.5749,6,True
1245364,Jeff Koons,0.1115,3,True
93491,Will Poulter,1.994,7,True
962438,Laura Brent,0.5138,1,True
75170,Gary Sweet,0.2831,1,True
187107,Terry Norris,0.1064,3,True
42393,Bille Brown,0.1252,1,True
143271,Colin Moody,0.1042,1,True
25134,Shane Rangi,0.2475,1,True
107474,Arthur Angel,1.1004,1,True
67392,Samuel E. Wright,0.2294,6,True
35232,Pat Carroll,0.3985,6,True
31468,Christopher Daniel Barnes,0.4022,4,True
184030,Jason Marin,0.5907,3,True
157660,Paddi Edwards,0.2392,3,True
71781,Ben Wright,0.3267,3,True
214701,Sherry Lynn,0.1915,3,True
84493,Mickie McGowan,0.7537,3,True
63982,Christopher Kovaleski,0.1523,1,True
2751529,Matthew Pleszewicz,0.0193,1,True
2751530,Katie Cooper,0.0143,1,True
1781693,Scott Nicholson,0.2513,1,True
2751531,P.J. Morrison,0.0286,1,True
1446696,Kathryn Faughnan,0.0362,1,True
1215617,Felix Solis,0.5695,3,True
63992,Brett Kelly,0.4117,3,True
15100,Lauren Tom,0.8839,6,True
27772,John Ritter,0.9639,8,True
1398494,Harrison Bieker,0.0482,1,True
1398495,Alexandra Korhan,0.0239,1,True
1398496,Dylan Charles,0.0143,1,True
1398497,Lisa Ross,0.0973,1,True
78320,Bryan Callen,0.6768,4,True
1525534,Marga Gómez,0.2792,1,True
168702,Huey Lewis,0.4144,7,True
132434,Bernard Hocke,0.2468,1,True
25544,James Pickens Jr.,0.7938,6,True
172677,Michael Keys Hall,0.1724,3,True
75205,Ralph Tabakin,0.1377,1,True
15212,Art Metrano,0.3163,3,True
170680,Peter Van Norden,0.1333,1,True
95216,Tim Kazurinsky,0.2384,3,True
3666,Ed Herlihy,0.3067,3,True
102823,Sandy Ward,0.2979,1,True
4810,Rosie Perez,0.8152,7,True
1315404,Marques Johnson,0.0683,1,True
36040,Ernest Harden Jr.,0.1827,3,True
1194347,John Marshall Jones,0.2346,3,True
68223,David Roberson,0.1297,1,True
295370,Kevin Benton,0.1522,1,True
134770,Nigel Miguel,0.2565,1,True
80746,Bill Henderson,0.1679,1,True
1577868,Sonny Craver,0.0362,1,True
1517991,Jon Hendricks,0.0143,1,True
97781,Reynaldo Rey,2.0033,1,True
131725,William Lucking,0.3808,3,True
1221121,Dennis Keiffer,0.4408,1,True
55205,Stephen Bishop,0.3709,4,True
1815342,Chuck Norman,0.0453,1,True
42882,Erika Anderson,0.3369,1,True
64033,Valorie Armstrong,0.1892,1,True
64034,Michael Ashton,0.0143,1,True
119475,Joe Seely,0.3334,1,True
19484,Burr DeBenning,0.1713,3,True
189664,Beatrice Boepple,0.1065,1,True
84163,Matt Borlenghi,0.2005,3,True
553750,Noble Craig,0.1179,1,True
75034,E.R. Davies,0.0327,1,True
55156,Mai Zetterling,0.3313,3,True
1024257,Charlie Potter,0.3058,1,True
104795,Bill Paterson,1.6887,4,True
2079510,Nora Connolly,0.0347,1,True
1024258,Rose English,0.0741,1,True
39027,Jenny Runacre,0.1574,1,True
1925983,Angelique Rockas,0.0528,1,True
93167,Rosamund Greenwood,0.0956,1,True
1219786,Sukie Smith,0.068,1,True
1232128,Emma Relph,0.091,1,True
40314,Annabel Brooks,0.2116,1,True
74302,Cory Hardrict,0.3281,3,True
60928,Busy Philipps,0.6613,6,True
1619410,Rod Keller,0.1126,1,True
54453,Wilson Cruz,0.2251,4,True
56685,Brooke Bloom,0.3284,1,True
74227,Morgan Lily,1.1331,3,True
42157,Ed Begley Jr.,0.8302,6,True
198149,Bobby Lee,0.6351,4,True
82179,Art Napiontek,0.0551,1,True
7574,Cleo King,0.379,3,True
24264,Craig Ferguson,0.5097,7,True
130081,Robin Atkin Downes,0.3184,3,True
138619,Philip McGrade,0.0894,1,True
138620,Kieron Elliott,0.5931,1,True
55398,Ashley Jensen,0.535,4,True
118489,Walt Dohrn,0.4877,3,True
3138,Kathy Griffin,0.6305,7,True
118490,Meredith Vieira,0.2819,7,True
167662,Ryan Seacrest,0.2447,8,True
1096415,Emily Hahn,0.3572,1,True
74568,Chris Hemsworth,2.4439,10,True
91606,Tom Hiddleston,1.8445,9,True
13275,Tadanobu Asano,1.0032,4,True
77880,Josh Dallas,0.6272,6,True
59817,Jaimie Alexander,2.3745,7,True
1018947,Maximiliano Hernández,0.3547,3,True
88816,Noah Ringer,0.2319,4,True
76788,Dev Patel,0.8463,7,True
61186,Nicola Peltz Beckham,0.9057,5,True
19729,Katharine Houghton,0.3341,4,True
2274,Miriam Karlin,0.3348,4,True
2265,Adrienne Corri,0.448,4,True
2276,Sheila Raynor,0.1541,1,True
2278,Aubrey Morris,0.2571,4,True
2280,Clive Francis,0.7871,4,True
117548,John Clive,0.3079,4,True
2273,Paul Farrell,1.2034,4,True
1231170,Michael Gover,0.1127,1,True
2299,Josh Hartnett,1.9344,9,True
2282,Ben Kingsley,4.5397,10,True
2283,Stanley Tucci,2.0567,9,True
12978,Peter Outerbridge,0.6117,4,True
205104,Michael Rubenfeld,0.105,1,True
34395,Kevin Chamberlin,0.4086,4,True
26718,Dorian Missick,0.4699,4,True
63859,Scott Gibson,0.725,1,True
74541,Corey Stoll,0.936,5,True
65727,Sam Jaeger,0.9302,4,True
1004,Danny Aiello,0.4074,5,True
56731,Jessica Alba,2.7426,10,True
2296,Clive Owen,1.7735,9,True
2295,Mickey Rourke,1.8267,9,True
6279,Alexis Bledel,1.5948,8,True
6280,Powers Boothe,0.8523,5,True
6408,Nick Stahl,1.0075,5,True
6278,Devon Aoki,1.1589,4,True
5916,Rosario Dawson,1.9156,8,True
17832,Carla Gugino,2.2121,8,True
5915,Jaime King,0.9101,5,True
6407,Marley Shelton,1.0543,5,True
16851,Josh Brolin,2.5437,9,True
24045,Joseph Gordon-Levitt,2.2882,9,True
10912,Eva Green,4.0195,9,True
11477,Ray Liotta,1.8969,9,True
78324,Jamie Chung,1.6294,5,True
12799,Jeremy Piven,2.434,8,True
36594,Juno Temple,1.8933,5,True
936970,Julia Garner,3.4934,5,True
237405,Lady Gaga,1.2457,10,False
2387,Patrick Stewart,1.5906,10,True
2388,Jonathan Frakes,0.6883,7,True
1213786,Brent Spiner,0.4568,7,True
2390,LeVar Burton,0.4961,7,True
2391,Michael Dorn,0.612,7,True
2392,Gates McFadden,0.5016,5,True
2393,Marina Sirtis,0.9623,5,True
2394,Alan Ruck,1.304,5,True
34199,Thomas Dekker,0.6768,4,True
1368723,Cameron Oppenheimer,0.6269,1,True
3981,Jenette Goldstein,0.5538,4,True
55538,Tim Russ,0.534,4,True
2453,Mary Steenburgen,1.2174,8,True
2454,Matt Clark,0.3956,4,True
15413,Richard Dysart,0.3023,4,True
21460,Pat Buttram,0.35,4,True
4316,"Harry Carey, Jr.",1.1908,4,True
6463,Dub Taylor,0.6422,4,True
2455,Christopher Wynne,0.4428,1,True
13003,Marvin J. McIntyre,1.5856,4,True
2461,Mel Gibson,3.4093,10,True
2462,Catherine McCormack,1.4797,5,True
1957,Sophie Marceau,1.8383,8,True
2463,Patrick McGoohan,1.1581,8,True
2464,Angus Macfadyen,0.5633,5,True
2465,James Robinson,0.5117,4,True
2467,James Cosmo,2.513,5,True
2468,Sean McGinley,0.5381,4,True
2469,Gerda Stevenson,0.0798,1,True
2470,Mhairi Calvey,0.0918,1,True
2471,Jeanne Marine,0.2776,1,True
2472,Sean Lawlor,0.1868,1,True
2473,Sandy Nelson,0.0528,1,True
2474,Alan Tall,1.262,4,True
2475,Andrew Weir,0.0214,1,True
2480,Tam White,1.5736,1,True
2482,David O'Hara,1.1259,5,True
2505,James Cromwell,1.9967,8,True
2506,Alice Krige,1.7641,5,True
28248,Dwight Schultz,0.9532,4,True
16180,Robert Picardo,0.7562,5,True
36801,Adam Scott,1.5299,5,True
2516,Anthony Zerbe,0.9588,4,True
2518,Gregg Henry,0.9819,4,True
2517,Donna Murphy,0.768,4,True
22111,Daniel Hugh Kelly,0.6573,4,True
128012,Stephanie Niznik,0.6868,4,True
56676,Michael Welch,0.9341,4,True
582202,Mark Deakins,0.142,1,True
2524,Tom Hardy,4.3919,10,True
2372,Ron Perlman,2.1229,9,True
8693,Jude Ciccolella,0.5179,4,True
2525,Shannon Cochran,0.3486,4,True
35317,Kate Mulgrew,0.5201,5,True
3033,Wil Wheaton,0.7826,5,True
52760,Alan Dale,0.6931,4,True
2598,Sophie Okonedo,1.1211,5,True
2607,Fana Mokoena,0.1947,1,True
2602,Desmond Dube,0.0728,1,True
2603,Hakeem Kae-Kazim,0.4151,4,True
2606,Tony Kgoroge,0.1809,1,True
73336,Summer Bishil,0.3121,3,True
1377246,Jessica Jade Andres,0.753,1,True
1317363,John D'Alonzo,0.0261,1,True
164102,Keong Sim,0.2262,1,True
1381,John Noble,1.2572,7,True
937913,Morgan Spector,1.0954,6,True
