id,name,type,popularity,department
P-992,Huggy Leaver,Actor,0.1779,Acting
P-76945,Ronnie Fox,Actor,0.3283,Acting
P-995,Vas Blackwood,Actor,1.0158,Acting
P-4318,Victor McGuire,Actor,1.2153,Acting
P-380,Robert De Niro,Actor,4.0071,Acting
P-1038,Jodie Foster,Actor,2.7365,Acting
P-1036,Cybill Shepherd,Actor,1.4494,Acting
P-1037,Harvey Keitel,Actor,1.8382,Acting
P-1039,Peter Boyle,Actor,1.127,Acting
P-1040,Leonard Harris,Actor,0.2409,Acting
P-1041,Diahnne Abbott,Actor,0.5002,Acting
P-1042,Frank Adu,Actor,0.8859,Acting
P-2561,Victor Argo,Actor,0.345,Acting
P-1043,Gino Ardito,Actor,0.0733,Acting
P-2340530,Garth Avery,Actor,0.0786,Acting
P-2147740,Harry Cohn,Actor,0.0071,Acting
P-1946280,Cooper Cunningham,Actor,0.5628,Acting
P-101977,Brenda Dickson,Actor,0.1749,Acting
P-3727638,Harry Fischler,Actor,0.0388,Acting
P-1062,Christopher Lloyd,Actor,2.8298,Acting
P-1064,Crispin Glover,Actor,1.1501,Acting
P-1063,Lea Thompson,Actor,0.9992,Acting
P-1066,Claudia Wells,Actor,0.6653,Acting
P-1065,Thomas F. Wilson,Actor,1.0685,Acting
P-1067,Marc McClure,Actor,0.4832,Acting
P-1068,Wendie Jo Sperber,Actor,0.223,Acting
P-1069,George DiCenzo,Actor,0.3531,Acting
P-1070,Frances Lee McCain,Actor,0.3354,Acting
P-1072,James Tolkan,Actor,0.6231,Acting
P-11673,J.J. Cohen,Actor,0.3517,Acting
P-1953,Casey Siemaszko,Actor,0.5016,Acting
P-1954,Billy Zane,Actor,1.9405,Acting
P-1074,"Harry Waters, Jr.",Actor,0.0937,Acting
P-84494,Donald Fullilove,Actor,0.195,Acting
P-7139,Norman Alden,Actor,7.7546,Acting
P-1100,Arnold Schwarzenegger,Actor,2.3946,Acting
P-1101,Carl Weathers,Actor,0.8607,Acting
P-1109,Kevin Peter Hall,Actor,0.7602,Acting
P-1102,Elpidia Carrillo,Actor,0.9569,Acting
P-1103,Bill Duke,Actor,0.7129,Acting
P-1104,Jesse Ventura,Actor,0.6346,Acting
P-1106,Richard Chaves,Actor,0.3679,Acting
P-1107,R.G. Armstrong,Actor,0.4523,Acting
P-1116,Alan Ford,Actor,0.6833,Acting
P-1115,Stephen Graham,Actor,1.9239,Acting
P-1117,Dennis Farina,Actor,0.3941,Acting
P-1119,Robbie Gee,Actor,0.4195,Acting
P-1120,Lennie James,Actor,0.567,Acting
P-1121,Benicio del Toro,Actor,1.5637,Acting
P-1118,Rade Šerbedžija,Actor,0.7814,Acting
P-2627,Ade,Actor,0.0431,Acting
P-1122,Mike Reid,Actor,0.1785,Acting
P-1125,Ewen Bremner,Actor,1.436,Acting
P-1123,Andy Beckwith,Actor,0.3599,Acting
P-40651,Charles Cork,Actor,0.8561,Acting
P-1158,Al Pacino,Actor,3.3306,Acting
P-1159,Steven Bauer,Actor,1.7537,Acting
P-1160,Michelle Pfeiffer,Actor,2.1334,Acting
P-1161,Mary Elizabeth Mastrantonio,Actor,1.4813,Acting
P-1162,Robert Loggia,Actor,0.8039,Acting
P-1163,Miriam Colon,Actor,0.3386,Acting
P-1164,F. Murray Abraham,Actor,1.448,Acting
P-1165,Paul Shenar,Actor,0.8206,Acting
P-1166,Harris Yulin,Actor,0.6391,Acting
P-1167,Ángel Salazar,Actor,0.0913,Acting
P-1169,Pepe Serna,Actor,0.2771,Acting
P-1170,Michael P. Moran,Actor,0.1579,Acting
P-1171,Al Israel,Actor,0.1386,Acting
P-1172,Dennis Holahan,Actor,0.4083,Acting
P-12411,Manuel Padilla Jr.,Actor,1.2867,Acting
P-1205,Richard Gere,Actor,2.8897,Acting
P-1204,Julia Roberts,Actor,1.9434,Acting
P-1208,Ralph Bellamy,Actor,0.6704,Acting
P-1206,Jason Alexander,Actor,1.0369,Acting
P-1212,Laura San Giacomo,Actor,0.9895,Acting
P-1210,Héctor Elizondo,Actor,1.3026,Acting
P-1219,Amy Yasbeck,Actor,0.7534,Acting
P-1209,Elinor Donahue,Actor,0.3789,Acting
P-1220,Judith Baldwin,Actor,0.4664,Acting
P-2414049,Jason Randal,Actor,0.0517,Acting
P-1214024,Bill Applebaum,Actor,0.2259,Acting
P-2414051,Tracy Bjork,Actor,0.0975,Acting
P-2414055,Gary Greene,Actor,0.0256,Acting
P-18304,Billy Gallo,Actor,0.1461,Acting
P-193048,Abdul Salaam El Razzac,Actor,0.2112,Acting
P-11519,Larry Hankin,Actor,1.0521,Acting
P-303542,Kathleen Marshall,Actor,1.0846,Acting
P-1230,John Goodman,Actor,2.1978,Acting
P-1231,Julianne Moore,Actor,2.9342,Acting
P-1232,David Huddleston,Actor,0.5238,Acting
P-1233,Philip Seymour Hoffman,Actor,1.702,Acting
P-1234,Tara Reid,Actor,1.6044,Acting
P-1235,Philip Moon,Actor,0.2968,Acting
P-1236,Mark Pellegrino,Actor,1.2044,Acting
P-1237,Flea,Actor,0.6504,Acting
P-1238,Torsten Voges,Actor,0.4927,Acting
P-1239,Jimmie Dale Gilmore,Actor,0.094,Acting
P-1240,Jack Kehler,Actor,0.3034,Acting
P-1241,John Turturro,Actor,1.6069,Acting
P-1242,James G. Hoosier,Actor,0.0679,Acting
P-58565,Carlos Leon,Actor,1.0534,Acting
P-11207,David Thewlis,Actor,3.2218,Acting
P-16431,Sam Elliott,Actor,2.645,Acting
P-1244,Jonathan Rhys Meyers,Actor,2.0569,Acting
P-1245,Scarlett Johansson,Actor,7.9395,Acting
P-1246,Emily Mortimer,Actor,1.6952,Acting
P-1247,Matthew Goode,Actor,2.6603,Acting
P-1248,Brian Cox,Actor,1.8205,Acting
P-1249,Penelope Wilton,Actor,1.1626,Acting
P-34715,James Nesbitt,Actor,0.642,Acting
P-195525,Miranda Raison,Actor,0.9065,Acting
P-250,Margaret Tyzack,Actor,0.6157,Acting
P-42276,Rupert Penry-Jones,Actor,0.9688,Acting
P-20286,Toby Kebbell,Actor,0.8608,Acting
P-1250,Alexander Armstrong,Actor,0.1784,Acting
P-71281,Paul Kaye,Actor,0.6903,Acting
P-34546,Mark Gatiss,Actor,1.2802,Acting
P-10701,Simon Kunz,Actor,0.694,Acting
P-1269,Kevin Costner,Actor,2.9258,Acting
P-1270,Charles Martin Smith,Actor,0.7129,Acting
P-1271,Andy García,Actor,2.3717,Acting
P-1272,Richard Bradford,Actor,0.1962,Acting
P-1273,Jack Kehoe,Actor,0.254,Acting
P-1274,Brad Sullivan,Actor,0.4175,Acting
P-1275,Billy Drago,Actor,0.7969,Acting
P-1276,Patricia Clarkson,Actor,1.0455,Acting
P-1277,Vito D'Ambrosio,Actor,0.2147,Acting
P-1278,Steven Goldstein,Actor,0.0555,Acting
P-1279,Peter Aylward,Actor,0.2385,Acting
P-1280,Don Harvey,Actor,0.3352,Acting
P-3217,Robert Swan,Actor,0.189,Acting
P-1886571,John J. Walsh,Actor,0.0214,Acting
P-1281,Freddie Highmore,Actor,2.3748,Acting
P-1282,David Kelly,Actor,0.4239,Acting
P-1283,Helena Bonham Carter,Actor,2.1344,Acting
P-1284,Noah Taylor,Actor,1.2263,Acting
P-1294,Missi Pyle,Actor,1.0533,Acting
P-1292,James Fox,Actor,1.0447,Acting
P-1295,Deep Roy,Actor,0.4897,Acting
P-113,Christopher Lee,Actor,1.0157,Acting
P-23429,Adam Godley,Actor,0.667,Acting
P-1293,Franziska Troegner,Actor,0.1347,Acting
P-1285,AnnaSophia Robb,Actor,1.5909,Acting
P-1286,Julia Winter,Actor,1.6673,Acting
P-1290,Jordan Fry,Actor,0.6956,Acting
P-1291,Philip Wiegratz,Actor,2.0586,Acting
P-1580130,Blair Dunlop,Actor,0.103,Acting
P-1518112,Philip Philmar,Actor,1.1024,Acting
P-30320,Annette Badland,Actor,1.0504,Acting
P-1327,Ian McKellen,Actor,2.6164,Acting
P-1328,Sean Astin,Actor,1.3969,Acting
P-65,Ian Holm,Actor,1.48,Acting
P-48,Sean Bean,Actor,2.8681,Acting
P-1329,Billy Boyd,Actor,1.1773,Acting
P-1330,Dominic Monaghan,Actor,1.0533,Acting
P-112,Cate Blanchett,Actor,2.4266,Acting
P-1331,Hugo Weaving,Actor,1.3881,Acting
P-1333,Andy Serkis,Actor,2.4381,Acting
P-20982,Marton Csokas,Actor,1.9393,Acting
P-173370,Martyn Sanderson,Actor,1.3167,Acting
P-1369,Bernard Hill,Actor,1.3027,Acting
P-1371,David Wenham,Actor,1.1373,Acting
P-1370,Brad Dourif,Actor,1.3375,Acting
P-1372,Karl Urban,Actor,2.0411,Acting
P-1461,George Clooney,Actor,1.8959,Acting
P-1462,Tim Blake Nelson,Actor,1.2566,Acting
P-18686,Holly Hunter,Actor,1.5949,Acting
P-1465,Chris Thomas King,Actor,0.1685,Acting
P-1466,Charles Durning,Actor,11.1493,Acting
P-1467,Del Pentecost,Actor,0.5079,Acting
P-1010,Michael Badalucco,Actor,0.3276,Acting
P-1468,J.R. Horne,Actor,0.1349,Acting
P-1469,Brian Reddy,Actor,0.4963,Acting
P-1470,Wayne Duvall,Actor,0.286,Acting
P-1471,Ed Gale,Actor,0.3298,Acting
P-1472,Ray McKinnon,Actor,0.7752,Acting
P-1473,Daniel von Bargen,Actor,0.4722,Acting
P-22251,Royce D. Applegate,Actor,0.4223,Acting
P-16459,John McConnell,Actor,1.0192,Acting
P-1532,Bill Murray,Actor,1.2205,Acting
P-1533,Andie MacDowell,Actor,2.1026,Acting
P-1534,Chris Elliott,Actor,1.2409,Acting
P-1535,Brian Doyle-Murray,Actor,0.7854,Acting
P-1536,Marita Geraghty,Actor,0.5171,Acting
P-1537,Angela Paton,Actor,0.3525,Acting
P-1538,Rick Ducommun,Actor,1.013,Acting
P-1539,Rick Overton,Actor,0.2672,Acting
P-1540,Robin Duke,Actor,0.2016,Acting
P-1541,Carol Bivins,Actor,0.0429,Acting
P-1542,Willie Garson,Actor,0.6752,Acting
P-1318541,Les Podewell,Actor,0.0978,Acting
P-1674112,Rod Sell,Actor,0.0609,Acting
P-86571,Tom Milanovich,Actor,0.4143,Acting
P-1810,Heath Ledger,Actor,2.231,Acting
P-1812,Michelle Williams,Actor,1.6304,Acting
P-1813,Anne Hathaway,Actor,4.3197,Acting
P-1811,Randy Quaid,Actor,0.9385,Acting
P-1817,Linda Cardellini,Actor,2.9463,Acting
P-1772,Anna Faris,Actor,2.5322,Acting
P-10362,Roberta Maxwell,Actor,0.4458,Acting
P-51072,Kate Mara,Actor,2.7718,Acting
P-19489,Peter McRobbie,Actor,0.3495,Acting
P-6110,Graham Beckel,Actor,0.5486,Acting
P-2022523,Mary Liboiron,Actor,0.0286,Acting
P-65728,Scott Michael Campbell,Actor,0.6739,Acting
P-1816,Marty Antonini,Actor,0.5691,Acting
P-1081513,David Trimble,Actor,0.1483,Acting
P-1815,Valerie Planche,Actor,1.8189,Acting
P-1733,Nick Nolte,Actor,1.5049,Acting
P-1734,Annette O'Toole,Actor,1.9108,Acting
P-1735,Frank McRae,Actor,0.5012,Acting
P-1736,James Remar,Actor,2.3146,Acting
P-1737,David Patrick Kelly,Actor,0.7452,Acting
P-1216889,Kerry Sherman,Actor,0.2992,Acting
P-1740,Tara King,Actor,0.2267,Acting
P-1741,Greta Blackburn,Actor,0.2716,Acting
P-1742,Margot Rose,Actor,0.1596,Acting
P-1743,Denise Crosby,Actor,0.7568,Acting
P-154141,Olivia Brown,Actor,0.3344,Acting
P-2277,Loyd Catlett,Actor,1.2643,Acting
P-1748,William Shatner,Actor,1.3931,Acting
P-1749,Leonard Nimoy,Actor,1.1255,Acting
P-1750,DeForest Kelley,Actor,0.5522,Acting
P-1751,James Doohan,Actor,0.3554,Acting
P-1752,George Takei,Actor,0.8135,Acting
P-1754,Walter Koenig,Actor,0.3991,Acting
P-1753,Nichelle Nichols,Actor,0.4977,Acting
P-1756,Stephen Collins,Actor,0.578,Acting
P-1757,Persis Khambatta,Actor,0.2105,Acting
P-1755,Majel Barrett,Actor,0.6727,Acting
P-1759,Grace Lee Whitney,Actor,0.4308,Acting
P-1820,Mark Lenard,Actor,0.3337,Acting
P-44054,Roger Aaron Brown,Actor,0.218,Acting
P-178145,Gary Faga,Actor,0.0143,Acting
P-72658,Franklyn Seales,Actor,0.1844,Acting
P-1771,Giovanni Ribisi,Actor,2.189,Acting
P-1770,Akiko Takeshita,Actor,0.0991,Acting
P-1773,Kazuyoshi Minamimagoe,Actor,0.0585,Acting
P-1774,Kazuko Shibata,Actor,0.0609,Acting
P-1775,Take,Actor,0.0835,Acting
P-2510694,Ryuichiro Baba,Actor,0.0704,Acting
P-5399776,Akira Yamaguchi,Actor,0.0214,Acting
P-75491,Catherine Lambert,Actor,1.1742,Acting
P-2510695,François du Bois,Actor,0.0143,Acting
P-2510696,Tim Leffman,Actor,0.0168,Acting
P-496263,Gregory Pekar,Actor,0.0474,Acting
P-2189465,Richard Allen,Actor,0.0362,Acting
P-1037398,Diamond Yukai,Actor,0.5823,Acting
P-237167,Akiko Monou,Actor,1.0999,Acting
P-1793,Ricardo Montalban,Actor,1.2685,Acting
P-1794,Bibi Besch,Actor,0.2689,Acting
P-1795,Merritt Butrick,Actor,0.3464,Acting
P-1796,Kirstie Alley,Actor,1.1198,Acting
P-104054,Judson Scott,Actor,0.1749,Acting
P-87066,Ike Eisenmann,Actor,0.3057,Acting
P-104505,John Vargas,Actor,0.1263,Acting
P-1214565,John Winston,Actor,0.1836,Acting
P-133573,Joel Marston,Actor,2.2986,Acting
P-3894,Christian Bale,Actor,2.5208,Acting
P-6383,Aaron Eckhart,Actor,1.8651,Acting
P-3895,Michael Caine,Actor,3.4183,Acting
P-1579,Maggie Gyllenhaal,Actor,1.474,Acting
P-64,Gary Oldman,Actor,11.6188,Acting
P-53651,Monique Gabriela Curnen,Actor,0.8237,Acting
P-57597,Ron Dean,Actor,0.5767,Acting
P-2037,Cillian Murphy,Actor,3.3012,Acting
P-101015,Chin Han,Actor,0.4846,Acting
P-21316,Nestor Carbonell,Actor,1.3675,Acting
P-21315,Eric Roberts,Actor,2.0692,Acting
P-13939,Ritchie Coster,Actor,0.7053,Acting
P-1904,Anthony Michael Hall,Actor,1.2005,Acting
P-87957,Keith Szarabajka,Actor,0.3534,Acting
P-64856,Michael Jai White,Actor,2.2379,Acting
P-20372,Edison Chen,Actor,2.2637,Acting
P-147895,Charles Venn,Actor,1.6381,Acting
P-83854,David Dastmalchian,Actor,1.6515,Acting
P-29617,Paul Birchard,Actor,1.8962,Acting
P-126316,Roger Monk,Actor,1.2069,Acting
P-1819,Robin Curtis,Actor,0.2266,Acting
P-3362,Judith Anderson,Actor,2.3173,Acting
P-65568,James B. Sikking,Actor,0.4027,Acting
P-1077695,Phillip R. Allen,Actor,0.0887,Acting
P-88094,Robert Hooks,Actor,0.318,Acting
P-14101,John Larroquette,Actor,0.7636,Acting
P-1829,Carl Steven,Actor,0.6977,Acting
P-1892,Matt Damon,Actor,4.4262,Acting
P-1893,Casey Affleck,Actor,1.4544,Acting
P-1894,Scott Caan,Actor,1.3095,Acting
P-1898,Eddie Jemison,Actor,0.6851,Acting
P-1897,Bernie Mac,Actor,0.9493,Acting
P-1900,Shaobo Qin,Actor,0.2788,Acting
P-1895,Carl Reiner,Actor,0.5353,Acting
P-155206,Cecelia Ann Birt,Actor,0.1389,Acting
P-1296511,Paul L. Nolan,Actor,0.0486,Acting
P-1077235,Carol Florence,Actor,0.4482,Acting
P-2630277,Lori Galinski,Actor,0.1026,Acting
P-4301,Angie Dickinson,Actor,1.7359,Acting
P-559695,Larry Merchant,Actor,1.4144,Acting
P-1920,Winona Ryder,Actor,2.9707,Acting
P-1902,Dianne Wiest,Actor,1.5082,Acting
P-1907,Kathy Baker,Actor,0.7705,Acting
P-1908,Robert Oliveri,Actor,0.8342,Acting
P-1909,Conchata Ferrell,Actor,1.1161,Acting
P-1910,Caroline Aaron,Actor,1.3755,Acting
P-1911,Dick Anthony Williams,Actor,0.2032,Acting
P-1912,O-Lan Jones,Actor,0.496,Acting
P-1905,Vincent Price,Actor,0.767,Acting
P-1903,Alan Arkin,Actor,1.2186,Acting
P-1913,Susan Blommaert,Actor,0.6168,Acting
P-1914,Linda Perri,Actor,0.4407,Acting
P-1915,John Davidson,Actor,0.3274,Acting
P-1916,Biff Yeager,Actor,0.1737,Acting
P-1922,Catherine Zeta-Jones,Actor,2.6799,Acting
P-1896,Don Cheadle,Actor,1.8469,Acting
P-1925,Vincent Cassel,Actor,2.2337,Acting
P-1926,Eddie Izzard,Actor,0.7612,Acting
P-1923,Robbie Coltrane,Actor,1.0346,Acting
P-15440,Jared Harris,Actor,2.1605,Acting
P-1951,Elisabeth Shue,Actor,2.4066,Acting
P-1952,Jeffrey Weissman,Actor,0.3609,Acting
P-12826,Charles Fleischer,Actor,0.2701,Acting
P-1434975,E. Casanova Evans,Actor,0.1962,Acting
P-1434976,Jay Koch,Actor,0.1162,Acting
P-1434978,Charles Gherardi,Actor,0.1443,Acting
P-68851,Ricky Dean Logan,Actor,0.2067,Acting
P-1955,Darlene Vogel,Actor,0.3901,Acting
P-1980,Mary McCormack,Actor,0.7446,Acting
P-1981,Alfre Woodard,Actor,1.0338,Acting
P-1982,Ajay Naidu,Actor,0.4095,Acting
P-1983,Vincent Laresca,Actor,0.3269,Acting
P-1984,Kimberly Scott,Actor,0.3416,Acting
P-1985,Saul Williams,Actor,0.076,Acting
P-1986,Peter Gerety,Actor,0.6494,Acting
P-1987,Melanee Murray,Actor,0.0873,Acting
P-1989,Celia Weston,Actor,0.7846,Acting
P-1990,Brian Howe,Actor,0.4139,Acting
P-33832,Greg Lewis,Actor,0.1102,Acting
P-42316,John Toles-Bey,Actor,0.2286,Acting
P-84497,Aaron Paul,Actor,2.4862,Acting
P-2021,Jane Wyatt,Actor,0.224,Acting
P-2647,Robert Ellenstein,Actor,0.3787,Acting
P-24046,John Schuck,Actor,0.589,Acting
P-2112,Brock Peters,Actor,0.4178,Acting
P-2022,Catherine Hicks,Actor,0.4813,Acting
P-1219391,Michael Snyder,Actor,0.0453,Acting
P-2047,Danny Glover,Actor,1.4543,Acting
P-2048,Gary Busey,Actor,1.3054,Acting
P-2049,Rubén Blades,Actor,0.3348,Acting
P-2051,María Conchita Alonso,Actor,0.5374,Acting
P-2053,Bill Paxton,Actor,1.3207,Acting
P-2055,Robert Davi,Actor,1.0192,Acting
P-2059,Adam Baldwin,Actor,1.4353,Acting
P-2062,Kent McCord,Actor,0.4118,Acting
P-2064,"Morton Downey, Jr.",Actor,0.1914,Acting
P-2067,Calvin Lockhart,Actor,0.347,Acting
P-14328,Steve Kahan,Actor,0.4108,Acting
P-24969,Henry Kingi,Actor,1.5491,Acting
P-2069,Corey Rand,Actor,0.0987,Acting
P-2072,Lilyan Chauvin,Actor,0.1872,Acting
P-87401,Paulo Tocha,Actor,3.7306,Acting
P-95797,Vonte Sweet,Actor,1.0465,Acting
P-2039,Brendan Gleeson,Actor,2.2061,Acting
P-2058,Megan Burns,Actor,0.4732,Acting
P-2040,Christopher Eccleston,Actor,0.8564,Acting
P-2050,Noah Huntley,Actor,0.3512,Acting
P-68307,Luke Mably,Actor,0.3816,Acting
P-2258,Stuart McQuarrie,Actor,0.206,Acting
P-63003,Ricci Harnett,Actor,0.4356,Acting
P-29237,Leo Bill,Actor,0.5356,Acting
P-195446,Junior Laniyan,Actor,0.0861,Acting
P-82107,Ray Panthaki,Actor,0.535,Acting
P-2067293,Sanjay Rambaruth,Actor,0.0975,Acting
P-2052,Christopher Dunne,Actor,0.4558,Acting
P-2054,Emma Hitching,Actor,0.1849,Acting
P-2077,Laurence Luckinbill,Actor,0.4672,Acting
P-2078,Charles Cooper,Actor,0.3008,Acting
P-2079,Cynthia Gouw,Actor,0.0214,Acting
P-2080,Todd Bryant,Actor,0.3304,Acting
P-77740,Spice Williams-Crosby,Actor,0.2183,Acting
P-16066,Rex Holman,Actor,0.3067,Acting
P-2081,George Murdock,Actor,0.4871,Acting
P-1444735,Jonathan Simpson,Actor,0.0071,Acting
P-2109,Kim Cattrall,Actor,1.1984,Acting
P-2111,Rosanna DeSoto,Actor,0.7564,Acting
P-2115,Kurtwood Smith,Actor,1.0274,Acting
P-160414,Paul Rossilli,Actor,0.0745,Acting
P-2224,Christian Slater,Actor,1.9766,Acting
P-2130,Cary Elwes,Actor,1.1209,Acting
P-2140,Monica Potter,Actor,1.1424,Acting
P-2131,Ken Leung,Actor,0.931,Acting
P-2139,Makenzie Vega,Actor,1.4849,Acting
P-2136,Michael Emerson,Actor,0.8834,Acting
P-2133,Dina Meyer,Actor,2.5878,Acting
P-2144,Tobin Bell,Actor,1.2058,Acting
P-2142,Alexandra Bokyun Chun,Actor,0.313,Acting
P-2134,Mike Butters,Actor,0.2668,Acting
P-2135,Paul Gutrecht,Actor,0.1026,Acting
P-2141,Ned Bellamy,Actor,0.3885,Acting
P-2143,Avner Garbi,Actor,0.1379,Acting
P-2157,Robin Williams,Actor,2.4574,Acting
P-99,Amanda Plummer,Actor,1.1728,Acting
P-2167,Mercedes Ruehl,Actor,0.62,Acting
P-2169,Michael Jeter,Actor,1.0901,Acting
P-2719690,William Jay Marshall,Actor,0.0752,Acting
P-981542,Adam Bryant,Actor,0.1189,Acting
P-11075,Paul Lombardi,Actor,0.0214,Acting
P-11076,David Hyde Pierce,Actor,0.5833,Acting
P-57357,Ted Ross,Actor,0.5408,Acting
P-11073,Lara Harris,Actor,0.2996,Acting
P-1075039,Warren Olney,Actor,0.0143,Acting
P-170237,Frazer Smith,Actor,0.0897,Acting
P-11074,Kathy Najimy,Actor,1.0582,Acting
P-157549,Diane Robin,Actor,1.1282,Acting
P-2227,Nicole Kidman,Actor,4.6389,Acting
P-2228,Sean Penn,Actor,1.4444,Acting
P-2229,Catherine Keener,Actor,1.5117,Acting
P-2244,Jesper Christensen,Actor,0.4691,Acting
P-2245,Yvan Attal,Actor,0.4553,Acting
P-2246,Earl Cameron,Actor,0.2488,Acting
P-2248,Michael Wright,Actor,0.5322,Acting
P-2249,Clyde Kusatsu,Actor,0.3296,Acting
P-2250,Eric Keenleyside,Actor,0.3896,Acting
P-2251,Hugo Speer,Actor,0.461,Acting
P-2252,Maz Jobrani,Actor,0.302,Acting
P-2253,Yusuf Gatewood,Actor,0.3475,Acting
P-2254,Curtiss Cook,Actor,0.2612,Acting
P-2255,Byron Utley,Actor,0.0777,Acting
P-2256,Robert Clohessy,Actor,0.6363,Acting
P-22821,David Zayas,Actor,2.1007,Acting
P-2206,Samantha Morton,Actor,1.6335,Acting
P-2201,Max von Sydow,Actor,1.0871,Acting
P-2208,Kathryn Morris,Actor,1.2931,Acting
P-2202,Steve Harris,Actor,0.6382,Acting
P-2203,Neal McDonough,Actor,2.656,Acting
P-32286,Patrick Kilpatrick,Actor,0.4706,Acting
P-2205,Jessica Capshaw,Actor,1.0052,Acting
P-95604,Daniel London,Actor,0.3346,Acting
P-2207,Lois Smith,Actor,0.9466,Acting
P-1213094,Caroline Lagerfelt,Actor,0.5009,Acting
P-130749,Jason Antoon,Actor,0.3059,Acting
P-24173,Mike Binder,Actor,0.3213,Acting
P-81685,Frank Grillo,Actor,2.4707,Acting
P-62567,Karina Logue,Actor,1.109,Acting
P-76000,Kathi Copeland,Actor,1.3694,Acting
P-2230,Pam Grier,Actor,0.986,Acting
P-2231,Samuel L. Jackson,Actor,16.6414,Acting
P-2233,Bridget Fonda,Actor,1.5652,Acting
P-2232,Michael Keaton,Actor,2.426,Acting
P-5694,Robert Forster,Actor,1.4255,Acting
P-66,Chris Tucker,Actor,0.9053,Acting
P-8396,Tommy Lister Jr.,Actor,0.62,Acting
P-1212688,Hattie Winston,Actor,0.2916,Acting
P-5695,Sid Haig,Actor,0.7036,Acting
P-35545,Aimee Graham,Actor,0.5977,Acting
P-1219510,Ellis Williams,Actor,0.1112,Acting
P-97260,Tangie Ambrose,Actor,0.212,Acting
P-534301,T'Keyah Crystal Keymáh,Actor,0.1658,Acting
P-56890,Malcolm McDowell,Actor,1.9752,Acting
P-2264,Patrick Magee,Actor,0.6855,Acting
P-2272,Carl Duering,Actor,0.1694,Acting
P-2267,Michael Bates,Actor,0.4224,Acting
P-2268,Warren Clarke,Actor,0.5901,Acting
P-2270,James Marcus,Actor,0.2425,Acting
P-2271,Michael Tarn,Actor,0.1469,Acting
P-2274,Miriam Karlin,Actor,0.3348,Acting
P-2265,Adrienne Corri,Actor,0.448,Acting
P-2276,Sheila Raynor,Actor,0.1541,Acting
P-2278,Aubrey Morris,Actor,0.2571,Acting
P-2280,Clive Francis,Actor,0.7871,Acting
P-117548,John Clive,Actor,0.3079,Acting
P-2273,Paul Farrell,Actor,1.2034,Acting
P-1231170,Michael Gover,Actor,0.1127,Acting
P-2299,Josh Hartnett,Actor,1.9344,Acting
P-2282,Ben Kingsley,Actor,4.5397,Acting
P-2283,Stanley Tucci,Actor,2.0567,Acting
P-12978,Peter Outerbridge,Actor,0.6117,Acting
P-205104,Michael Rubenfeld,Actor,0.105,Acting
P-34395,Kevin Chamberlin,Actor,0.4086,Acting
P-26718,Dorian Missick,Actor,0.4699,Acting
P-63859,Scott Gibson,Actor,0.725,Acting
P-74541,Corey Stoll,Actor,0.936,Acting
P-65727,Sam Jaeger,Actor,0.9302,Acting
P-1004,Danny Aiello,Actor,0.4074,Acting
P-56731,Jessica Alba,Actor,2.7426,Acting
P-2296,Clive Owen,Actor,1.7735,Acting
P-2295,Mickey Rourke,Actor,1.8267,Acting
P-6279,Alexis Bledel,Actor,1.5948,Acting
P-6280,Powers Boothe,Actor,0.8523,Acting
P-6408,Nick Stahl,Actor,1.0075,Acting
P-6278,Devon Aoki,Actor,1.1589,Acting
P-5916,Rosario Dawson,Actor,1.9156,Acting
P-17832,Carla Gugino,Actor,2.2121,Acting
P-5915,Jaime King,Actor,0.9101,Acting
P-6407,Marley Shelton,Actor,1.0543,Acting
P-16851,Josh Brolin,Actor,2.5437,Acting
P-24045,Joseph Gordon-Levitt,Actor,2.2882,Acting
P-10912,Eva Green,Actor,4.0195,Acting
P-11477,Ray Liotta,Actor,1.8969,Acting
P-78324,Jamie Chung,Actor,1.6294,Acting
P-12799,Jeremy Piven,Actor,2.434,Acting
P-36594,Juno Temple,Actor,1.8933,Acting
P-936970,Julia Garner,Actor,3.4934,Acting
P-237405,Lady Gaga,Actor,1.2457,Acting
P-2387,Patrick Stewart,Actor,1.5906,Acting
P-2388,Jonathan Frakes,Actor,0.6883,Acting
P-1213786,Brent Spiner,Actor,0.4568,Acting
P-2390,LeVar Burton,Actor,0.4961,Acting
P-2391,Michael Dorn,Actor,0.612,Acting
P-2392,Gates McFadden,Actor,0.5016,Acting
P-2393,Marina Sirtis,Actor,0.9623,Acting
P-2394,Alan Ruck,Actor,1.304,Acting
P-34199,Thomas Dekker,Actor,0.6768,Acting
P-1368723,Cameron Oppenheimer,Actor,0.6269,Acting
P-3981,Jenette Goldstein,Actor,0.5538,Acting
P-55538,Tim Russ,Actor,0.534,Acting
P-2453,Mary Steenburgen,Actor,1.2174,Acting
P-2454,Matt Clark,Actor,0.3956,Acting
P-15413,Richard Dysart,Actor,0.3023,Acting
P-21460,Pat Buttram,Actor,0.35,Acting
P-4316,"Harry Carey, Jr.",Actor,1.1908,Acting
P-6463,Dub Taylor,Actor,0.6422,Acting
P-2455,Christopher Wynne,Actor,0.4428,Acting
P-13003,Marvin J. McIntyre,Actor,1.5856,Acting
P-2461,Mel Gibson,Actor,3.4093,Acting
P-2462,Catherine McCormack,Actor,1.4797,Acting
P-1957,Sophie Marceau,Actor,1.8383,Acting
P-2463,Patrick McGoohan,Actor,1.1581,Acting
